,INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
635,3042,NO,0.000,0,55,0,12,"$291,182",No,"$669,271",Yes,M,PhD,,16,Commercial,"$7,000",8,Pickup,yes,"$22,215",2,Yes,0,12,Highly Urban/ Urban
636,3043,NO,0.000,0,40,0,11,"$126,483",No,"$388,549",Yes,M,PhD,,36,Commercial,"$30,610",6,Panel Truck,yes,"$1,853",1,No,2,14,Highly Urban/ Urban
637,3049,NO,0.000,0,46,0,13,"$175,117",No,,z_No,M,Masters,Manager,28,Commercial,"$28,290",7,Panel Truck,yes,$0,0,No,2,16,Highly Urban/ Urban
638,3050,YES,"2,783.967",0,41,2,14,"$53,940",No,"$182,684",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$24,510",1,Pickup,no,"$24,295",1,Yes,3,1,Highly Urban/ Urban
639,3053,NO,0.000,0,40,0,9,"$49,182",No,"$186,066",Yes,M,Bachelors,z_Blue Collar,28,Commercial,"$10,420",4,Pickup,no,$0,0,No,0,13,Highly Urban/ Urban
640,3058,NO,0.000,1,41,3,13,"$104,088",No,"$296,329",Yes,z_F,Bachelors,Professional,23,Commercial,"$31,920",6,Van,no,"$6,274",2,No,0,3,Highly Urban/ Urban
641,3062,NO,0.000,0,37,0,11,"$24,933",No,"$112,656",Yes,M,z_High School,Clerical,29,Private,"$14,380",1,Minivan,no,"$5,095",2,No,0,1,Highly Urban/ Urban
642,3063,NO,0.000,0,60,1,13,"$144,202",Yes,$0,z_No,M,Bachelors,Professional,50,Private,"$21,970",6,Van,yes,"$40,682",1,No,6,NA,Highly Urban/ Urban
643,3065,NO,0.000,0,39,3,17,"$2,947",No,$0,Yes,z_F,<High School,Student,24,Private,"$5,690",7,z_SUV,no,$0,0,No,2,1,z_Highly Rural/ Rural
644,3080,NO,0.000,0,47,0,13,"$116,008",No,"$318,397",Yes,z_F,Masters,Manager,36,Private,"$6,200",6,z_SUV,no,$0,0,No,1,15,Highly Urban/ Urban
645,3088,NO,0.000,0,37,0,7,"$113,153",No,"$281,454",Yes,M,Bachelors,Professional,45,Commercial,"$38,340",10,Panel Truck,yes,"$3,841",1,No,6,9,Highly Urban/ Urban
646,3093,YES,"3,104.024",1,43,2,11,"$96,011",Yes,"$320,017",z_No,z_F,Bachelors,Professional,39,Private,"$22,070",3,z_SUV,no,"$44,668",1,Yes,0,4,Highly Urban/ Urban
647,3096,NO,0.000,0,52,0,7,"$73,574",No,"$224,049",Yes,M,z_High School,Professional,13,Commercial,"$27,520",1,Panel Truck,yes,$0,0,Yes,0,1,Highly Urban/ Urban
648,3101,NO,0.000,0,49,0,14,"$34,628",No,"$159,544",Yes,M,z_High School,Professional,43,Private,"$20,310",3,Van,yes,"$7,467",2,No,3,1,Highly Urban/ Urban
649,3103,YES,"1,538.542",3,43,3,15,"$69,245",No,"$245,316",Yes,M,Masters,Manager,16,Private,"$3,520",1,Minivan,no,"$8,167",2,No,5,NA,Highly Urban/ Urban
650,3107,NO,0.000,0,54,0,10,"$139,157",No,$0,z_No,z_F,PhD,Professional,23,Private,"$6,900",1,z_SUV,no,$0,0,No,4,NA,Highly Urban/ Urban
651,3109,NO,0.000,0,41,0,14,"$139,975",No,,Yes,M,Bachelors,Manager,26,Commercial,"$32,570",13,Panel Truck,yes,$0,0,No,0,6,Highly Urban/ Urban
652,3111,NO,0.000,0,47,0,15,"$40,495",No,"$196,730",Yes,M,<High School,z_Blue Collar,5,Private,"$10,250",10,Pickup,yes,$0,0,No,0,4,Highly Urban/ Urban
653,3113,YES,"2,896.715",2,36,3,0,$0,Yes,$0,z_No,M,<High School,Student,47,Private,"$5,100",9,Pickup,no,"$7,205",2,No,1,8,Highly Urban/ Urban
654,3116,NO,0.000,0,33,1,NA,"$111,718",No,"$304,908",Yes,z_F,Bachelors,z_Blue Collar,44,Private,"$19,890",6,Minivan,no,$0,0,No,0,8,z_Highly Rural/ Rural
655,3132,NO,0.000,0,31,1,10,"$56,782",No,"$192,337",Yes,M,Bachelors,Professional,29,Private,"$10,280",14,Pickup,yes,"$2,548",2,No,2,1,Highly Urban/ Urban
656,3141,NO,0.000,0,49,0,12,"$106,161",No,"$282,961",Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,"$18,020",1,z_SUV,no,$0,0,No,0,16,Highly Urban/ Urban
657,3153,NO,0.000,1,40,2,16,"$16,641",No,$0,Yes,M,Bachelors,Student,32,Commercial,"$22,930",6,Panel Truck,yes,$0,0,No,0,10,Highly Urban/ Urban
658,3154,NO,0.000,0,65,0,10,"$85,894",No,"$302,832",Yes,M,Masters,Manager,37,Private,"$23,990",3,Minivan,yes,$0,0,No,2,19,Highly Urban/ Urban
659,3160,NO,0.000,0,38,0,12,"$27,370",No,"$111,642",Yes,M,z_High School,Clerical,14,Private,"$22,880",4,Minivan,yes,$0,0,Yes,0,9,Highly Urban/ Urban
660,3167,NO,0.000,0,54,0,13,"$63,339",No,$0,z_No,M,z_High School,z_Blue Collar,33,Commercial,"$8,450",10,Pickup,no,$0,0,No,0,NA,z_Highly Rural/ Rural
661,3170,NO,0.000,0,49,0,14,"$26,301",No,$0,Yes,z_F,Bachelors,Student,32,Commercial,"$19,780",4,z_SUV,no,"$1,645",1,No,3,12,Highly Urban/ Urban
662,3173,NO,0.000,0,49,0,13,"$46,507",No,"$153,166",Yes,z_F,z_High School,Professional,32,Private,"$5,590",6,z_SUV,no,"$14,074",3,Yes,0,7,Highly Urban/ Urban
663,3174,NO,0.000,0,48,0,9,"$43,636",No,$0,z_No,z_F,Bachelors,Student,34,Private,"$8,910",20,z_SUV,no,$957,3,No,5,14,Highly Urban/ Urban
664,3177,NO,0.000,0,51,0,15,"$128,221",No,"$303,037",z_No,M,Masters,Lawyer,71,Private,"$19,610",3,Van,yes,$0,0,No,0,8,Highly Urban/ Urban
665,3179,NO,0.000,0,41,0,13,"$40,466",No,$0,z_No,z_F,z_High School,Clerical,21,Private,"$5,600",10,Minivan,no,$0,0,No,1,1,Highly Urban/ Urban
666,3184,NO,0.000,0,31,1,13,"$42,492",No,"$163,297",Yes,M,z_High School,Clerical,14,Private,"$8,850",1,Pickup,yes,"$1,109",3,No,5,8,Highly Urban/ Urban
667,3190,NO,0.000,0,47,0,10,"$59,963",No,"$195,091",Yes,M,PhD,,18,Commercial,"$24,400",6,Panel Truck,yes,"$23,116",3,Yes,0,9,Highly Urban/ Urban
668,3193,NO,0.000,0,49,0,15,,No,"$274,564",Yes,z_F,Masters,Lawyer,40,Private,"$14,590",4,Minivan,no,$0,0,No,0,NA,Highly Urban/ Urban
669,3199,NO,0.000,0,55,0,12,"$39,833",No,"$156,508",Yes,z_F,z_High School,z_Blue Collar,32,Private,"$5,480",12,Sports Car,no,"$8,806",1,No,3,1,Highly Urban/ Urban
670,3201,NO,0.000,0,45,0,11,"$177,365",No,,Yes,z_F,Masters,Lawyer,20,Private,"$49,940",7,Sports Car,no,$0,0,No,3,14,Highly Urban/ Urban
671,3202,NO,0.000,0,44,0,7,"$18,189",No,"$128,578",Yes,M,z_High School,Clerical,12,Commercial,"$17,350",10,Van,no,$0,0,No,0,8,Highly Urban/ Urban
672,3203,YES,"3,149.100",0,51,0,14,"$15,732",No,"$104,143",Yes,z_F,Bachelors,Home Maker,45,Private,"$1,500",1,z_SUV,no,"$5,379",3,No,7,12,Highly Urban/ Urban
673,3206,YES,"3,020.234",0,28,1,8,"$4,843",Yes,$0,z_No,M,<High School,Student,21,Private,"$1,980",9,Minivan,yes,"$3,018",3,No,5,1,Highly Urban/ Urban
674,3209,NO,0.000,0,43,0,13,"$35,293",No,$0,z_No,z_F,<High School,Clerical,28,Private,"$9,330",6,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
675,3210,NO,0.000,1,37,2,13,"$31,212",No,"$155,824",Yes,M,z_High School,Clerical,36,Private,"$10,100",1,Pickup,yes,"$11,626",2,No,0,1,Highly Urban/ Urban
676,3217,NO,0.000,0,37,2,8,"$82,971",No,"$240,550",Yes,z_F,Masters,,40,Commercial,"$23,710",1,Pickup,no,$0,0,No,2,13,Highly Urban/ Urban
677,3220,NO,0.000,2,42,2,12,"$72,710",Yes,$0,z_No,z_F,Masters,Home Maker,67,Private,"$18,710",10,Sports Car,no,$0,0,No,1,12,z_Highly Rural/ Rural
678,3228,NO,0.000,0,33,3,12,"$74,546",No,"$245,205",Yes,M,Bachelors,z_Blue Collar,22,Commercial,"$12,250",1,Minivan,no,"$3,961",3,No,5,9,Highly Urban/ Urban
679,3232,NO,0.000,0,55,0,16,"$97,890",No,"$325,876",Yes,M,Masters,Lawyer,10,Private,"$25,040",4,Minivan,yes,$0,0,No,0,18,Highly Urban/ Urban
680,3239,NO,0.000,1,44,1,16,"$173,412",No,"$431,274",Yes,M,PhD,Professional,16,Commercial,"$41,710",6,Panel Truck,no,$0,0,No,0,14,Highly Urban/ Urban
681,3243,NO,0.000,0,45,3,11,"$207,123",Yes,"$488,301",z_No,z_F,PhD,,42,Commercial,"$34,320",1,Pickup,no,$583,4,No,3,5,Highly Urban/ Urban
682,3245,NO,0.000,0,46,0,5,"$75,983",No,"$252,802",Yes,M,Masters,,17,Commercial,"$22,100",4,Van,yes,$0,0,No,0,14,Highly Urban/ Urban
683,3246,YES,"2,171.919",0,35,2,14,"$29,250",No,"$159,239",Yes,z_F,z_High School,z_Blue Collar,45,Commercial,"$23,380",1,Pickup,no,$0,0,No,1,7,Highly Urban/ Urban
684,3251,NO,0.000,0,49,1,12,"$98,175",No,"$321,272",Yes,z_F,Masters,Lawyer,27,Private,"$16,220",3,Minivan,no,$0,0,No,0,15,Highly Urban/ Urban
685,3253,NO,0.000,0,38,0,9,"$2,726",No,$0,Yes,M,<High School,Student,51,Private,"$1,770",1,Minivan,no,$0,0,No,0,1,Highly Urban/ Urban
686,3257,NO,0.000,1,37,1,9,"$65,402",No,"$202,381",Yes,z_F,z_High School,z_Blue Collar,62,Private,"$11,740",1,Sports Car,no,$0,0,No,0,7,z_Highly Rural/ Rural
687,3260,NO,0.000,0,51,0,14,"$45,771",No,"$200,101",Yes,M,z_High School,Professional,61,Private,"$13,760",6,Minivan,yes,$0,0,No,0,1,z_Highly Rural/ Rural
688,3261,NO,0.000,0,49,0,13,"$43,560",No,"$174,690",Yes,M,Bachelors,Clerical,35,Commercial,"$10,760",4,Pickup,yes,$0,0,No,0,7,Highly Urban/ Urban
689,3263,NO,0.000,0,48,0,0,$0,No,"$105,542",Yes,z_F,z_High School,Home Maker,24,Private,"$19,250",13,Sports Car,no,"$5,245",2,No,2,1,Highly Urban/ Urban
690,3278,NO,0.000,0,50,0,11,"$167,365",No,"$404,405",z_No,M,PhD,,48,Commercial,"$35,640",4,Panel Truck,yes,$0,0,No,1,NA,Highly Urban/ Urban
691,3281,NO,0.000,0,57,0,0,,No,$0,Yes,M,<High School,Student,7,Private,"$21,550",3,Minivan,no,"$42,944",1,Yes,0,1,Highly Urban/ Urban
692,3283,NO,0.000,0,48,0,0,$0,No,$0,Yes,M,Bachelors,Student,45,Commercial,"$6,300",1,Pickup,no,$0,0,No,0,7,z_Highly Rural/ Rural
693,3290,NO,0.000,0,62,0,13,"$2,861",No,"$118,797",Yes,z_F,z_High School,Home Maker,39,Private,"$23,740",11,Sports Car,no,$0,0,No,2,11,z_Highly Rural/ Rural
694,3297,NO,0.000,0,30,2,12,"$56,253",No,"$142,627",Yes,M,Bachelors,Professional,9,Commercial,"$6,600",10,Pickup,yes,"$2,986",1,No,5,13,Highly Urban/ Urban
695,3304,NO,0.000,0,53,0,13,"$114,746",No,"$336,124",Yes,z_F,Masters,Lawyer,13,Private,"$12,970",6,z_SUV,no,$0,0,No,1,15,Highly Urban/ Urban
696,3305,NO,0.000,0,37,0,11,"$22,632",No,"$142,769",z_No,z_F,<High School,z_Blue Collar,56,Private,"$19,970",13,Pickup,no,$0,0,Yes,1,7,Highly Urban/ Urban
697,3307,NO,0.000,0,45,0,12,,No,"$322,926",Yes,z_F,PhD,Manager,5,Private,"$11,160",1,Sports Car,no,$0,0,No,0,16,Highly Urban/ Urban
698,3308,NO,0.000,0,42,3,11,"$124,375",No,"$339,138",Yes,M,Masters,,47,Commercial,"$29,920",1,Panel Truck,no,"$3,199",2,No,4,8,Highly Urban/ Urban
699,3313,NO,0.000,0,50,0,13,"$34,101",No,$0,z_No,z_F,<High School,z_Blue Collar,15,Private,"$12,580",4,z_SUV,no,$0,0,No,0,4,Highly Urban/ Urban
700,3314,NO,0.000,0,53,0,14,"$18,635",No,"$119,212",Yes,M,<High School,z_Blue Collar,14,Private,"$14,970",6,Minivan,yes,"$1,358",3,No,5,1,Highly Urban/ Urban
701,3317,NO,0.000,0,43,0,12,"$2,346",No,"$99,554",Yes,z_F,Bachelors,Student,25,Commercial,"$24,500",10,Van,no,$0,0,No,0,7,Highly Urban/ Urban
702,3348,NO,0.000,2,42,2,11,"$130,454",No,"$321,982",Yes,z_F,Masters,Manager,27,Private,"$28,370",7,Pickup,no,$0,0,No,0,15,Highly Urban/ Urban
703,3350,NO,0.000,0,50,0,12,"$109,639",No,"$317,460",Yes,z_F,Masters,Lawyer,44,Private,"$17,460",4,Sports Car,no,"$5,516",3,No,6,20,Highly Urban/ Urban
704,3359,NO,0.000,0,51,0,16,"$29,138",No,$0,z_No,z_F,Masters,Lawyer,16,Private,"$6,390",1,z_SUV,no,$0,0,No,0,17,z_Highly Rural/ Rural
705,3367,NO,0.000,0,53,0,14,"$28,535",No,"$145,198",Yes,M,<High School,z_Blue Collar,90,Commercial,"$9,650",9,Pickup,no,$0,0,No,0,5,z_Highly Rural/ Rural
706,3376,NO,0.000,0,56,0,13,"$59,152",No,"$236,150",z_No,M,PhD,Doctor,49,Private,"$16,150",1,Minivan,no,$0,0,No,0,1,Highly Urban/ Urban
707,3378,NO,0.000,0,40,1,9,"$42,745",No,"$168,433",Yes,M,<High School,z_Blue Collar,25,Private,"$19,670",16,Van,yes,"$34,492",3,Yes,3,6,Highly Urban/ Urban
708,3384,YES,"3,784.456",1,44,3,15,"$31,728",Yes,$0,z_No,z_F,z_High School,Clerical,28,Private,"$9,070",6,z_SUV,no,"$5,897",3,No,5,1,Highly Urban/ Urban
709,3386,NO,0.000,0,32,1,6,"$100,057",Yes,"$215,744",z_No,M,z_High School,z_Blue Collar,45,Commercial,"$11,250",6,Pickup,no,$0,0,No,2,1,z_Highly Rural/ Rural
710,3387,NO,0.000,0,46,0,9,"$116,602",No,"$295,080",z_No,M,PhD,Doctor,42,Private,"$6,100",7,Pickup,yes,$0,0,No,0,13,Highly Urban/ Urban
711,3388,NO,0.000,0,63,0,13,"$18,213",No,"$158,150",z_No,z_F,z_High School,Clerical,49,Private,"$18,540",1,Sports Car,no,"$5,139",2,No,0,1,z_Highly Rural/ Rural
712,3390,NO,0.000,0,43,0,8,"$25,713",No,$0,Yes,z_F,<High School,Student,31,Private,"$12,470",1,Sports Car,no,$0,0,No,0,1,z_Highly Rural/ Rural
713,3391,NO,0.000,0,33,0,10,"$101,191",No,,z_No,z_F,Bachelors,z_Blue Collar,33,Commercial,"$11,620",4,z_SUV,no,$0,0,No,1,4,Highly Urban/ Urban
714,3396,NO,0.000,1,38,1,12,"$90,596",Yes,$0,z_No,M,Bachelors,Manager,19,Private,"$10,560",1,Pickup,no,$0,0,No,0,NA,Highly Urban/ Urban
715,3398,NO,0.000,0,55,0,13,"$70,093",No,"$210,623",Yes,z_F,Bachelors,z_Blue Collar,60,Private,"$8,510",1,z_SUV,no,$0,0,No,1,3,z_Highly Rural/ Rural
716,3404,NO,0.000,0,55,0,14,"$98,980",No,"$335,018",Yes,M,PhD,Doctor,36,Private,"$22,460",3,Minivan,yes,$0,0,No,0,18,Highly Urban/ Urban
717,3406,NO,0.000,0,39,3,14,"$85,127",No,"$264,482",Yes,M,Bachelors,Professional,45,Commercial,"$23,610",1,Panel Truck,no,$0,0,No,0,1,z_Highly Rural/ Rural
718,3407,NO,0.000,0,35,0,10,"$32,655",No,"$148,303",z_No,M,<High School,Clerical,43,Private,"$8,270",3,Pickup,yes,$0,0,No,0,1,z_Highly Rural/ Rural
719,3414,NO,0.000,0,60,0,15,"$52,146",No,"$207,382",z_No,M,PhD,Doctor,24,Private,"$12,710",11,Minivan,no,$0,0,No,0,19,Highly Urban/ Urban
720,3419,NO,0.000,0,47,0,11,,No,"$175,750",Yes,z_F,Masters,Professional,50,Private,"$12,560",6,z_SUV,no,$0,0,No,0,25,Highly Urban/ Urban
721,3423,YES,"2,327.325",0,36,0,5,"$16,034",No,$0,z_No,z_F,<High School,z_Blue Collar,42,Private,"$7,940",1,z_SUV,no,"$9,459",1,No,1,1,Highly Urban/ Urban
722,3427,NO,0.000,0,35,2,12,"$26,372",No,"$180,846",Yes,M,z_High School,Clerical,54,Private,"$6,870",1,Pickup,yes,$0,0,No,0,1,z_Highly Rural/ Rural
723,3432,NO,0.000,0,54,0,11,"$63,442",No,"$167,921",z_No,M,PhD,Doctor,33,Private,"$23,220",10,Minivan,yes,$0,0,No,0,16,Highly Urban/ Urban
724,3434,NO,0.000,0,42,0,11,"$59,142",No,"$180,336",Yes,M,Masters,Manager,43,Private,"$12,900",6,Minivan,no,$0,0,No,0,NA,Highly Urban/ Urban
725,3438,NO,0.000,0,38,0,10,"$142,002",No,"$345,671",Yes,M,Bachelors,Manager,33,Private,"$19,500",4,Minivan,yes,$0,0,No,4,12,Highly Urban/ Urban
726,3442,NO,0.000,0,39,0,10,"$54,818",No,"$244,266",Yes,M,Bachelors,Manager,48,Private,"$10,880",4,Pickup,yes,$0,0,Yes,0,11,Highly Urban/ Urban
727,3443,NO,0.000,0,46,0,12,"$44,763",No,$0,z_No,z_F,z_High School,z_Blue Collar,39,Commercial,"$19,070",4,Minivan,no,$0,0,No,0,1,z_Highly Rural/ Rural
728,3448,NO,0.000,0,56,0,12,"$42,267",No,"$164,891",Yes,z_F,Bachelors,Manager,7,Private,"$20,170",1,z_SUV,no,$0,0,No,1,NA,Highly Urban/ Urban
729,3456,NO,0.000,0,48,0,0,$0,No,$0,z_No,M,<High School,Student,41,Private,"$7,970",1,Pickup,yes,$0,0,No,0,1,z_Highly Rural/ Rural
730,3464,NO,0.000,0,48,0,12,"$40,743",No,"$169,213",Yes,z_F,z_High School,Clerical,14,Private,"$20,040",10,Minivan,no,$0,0,Yes,0,1,Highly Urban/ Urban
731,3470,YES,"2,392.311",0,39,3,16,"$22,626",No,"$60,718",Yes,z_F,<High School,z_Blue Collar,46,Private,"$1,500",1,Sports Car,no,"$5,764",1,No,3,7,Highly Urban/ Urban
732,3475,YES,"2,354.781",0,39,3,14,"$51,524",Yes,$0,z_No,z_F,<High School,z_Blue Collar,41,Private,"$20,840",3,z_SUV,no,$0,0,No,1,1,Highly Urban/ Urban
733,3477,NO,0.000,0,45,2,13,"$136,408",Yes,$0,z_No,z_F,PhD,,26,Commercial,"$22,370",8,Pickup,no,"$1,463",2,No,0,17,Highly Urban/ Urban
734,3490,NO,0.000,0,52,0,14,"$37,239",No,"$191,937",Yes,z_F,Masters,Manager,22,Private,"$11,900",3,z_SUV,no,$0,0,No,0,12,Highly Urban/ Urban
735,3493,NO,0.000,0,44,0,13,"$32,713",No,"$166,614",Yes,z_F,z_High School,Clerical,84,Commercial,"$32,130",9,Pickup,no,$0,0,No,1,6,Highly Urban/ Urban
736,3502,YES,"2,321.886",0,35,3,0,,Yes,$0,z_No,M,<High School,Student,15,Private,"$5,000",1,Minivan,yes,"$3,969",2,No,1,NA,Highly Urban/ Urban
737,3508,NO,0.000,0,35,0,10,"$44,839",No,"$195,156",Yes,M,z_High School,Clerical,5,Commercial,"$27,030",6,z_SUV,no,"$5,068",1,No,2,1,z_Highly Rural/ Rural
738,3516,NO,0.000,0,45,1,14,"$77,563",No,"$195,375",Yes,z_F,z_High School,z_Blue Collar,21,Private,"$23,750",15,z_SUV,no,$0,0,No,0,4,Highly Urban/ Urban
739,3517,NO,0.000,0,56,2,15,"$44,022",No,$0,Yes,z_F,Bachelors,Student,41,Private,"$14,670",4,Sports Car,no,"$8,818",2,No,0,13,Highly Urban/ Urban
740,3525,NO,0.000,0,37,0,13,"$82,444",No,"$226,818",z_No,M,Masters,,5,Commercial,"$9,740",1,Pickup,yes,$0,0,No,1,15,Highly Urban/ Urban
741,3532,YES,"3,332.250",0,59,0,0,$0,No,"$145,884",z_No,z_F,z_High School,Student,13,Commercial,"$7,400",1,Sports Car,no,"$5,259",1,No,1,8,Highly Urban/ Urban
742,3535,NO,0.000,1,45,2,0,$0,No,"$82,151",Yes,z_F,Bachelors,Home Maker,29,Private,"$4,750",6,z_SUV,no,$0,0,No,0,10,Highly Urban/ Urban
743,3536,YES,"2,916.137",2,41,3,14,"$13,393",No,"$125,873",Yes,z_F,<High School,Clerical,31,Private,"$5,600",3,z_SUV,no,"$1,479",2,No,5,7,Highly Urban/ Urban
744,3540,NO,0.000,0,63,0,15,"$47,276",No,"$203,372",Yes,M,Masters,Lawyer,30,Private,"$30,480",3,z_SUV,no,$0,0,No,1,5,Highly Urban/ Urban
745,3547,NO,0.000,0,29,1,12,"$142,531",Yes,$0,z_No,M,Masters,Professional,39,Private,"$20,040",7,Van,no,"$5,077",2,No,2,12,Highly Urban/ Urban
746,3550,YES,"4,174.970",0,25,3,15,"$71,892",No,"$211,306",Yes,z_F,z_High School,z_Blue Collar,21,Commercial,"$27,470",6,Pickup,no,"$3,340",2,No,6,9,Highly Urban/ Urban
747,3557,YES,"3,347.484",0,27,3,9,"$45,803",Yes,,z_No,M,z_High School,z_Blue Collar,20,Commercial,"$11,920",4,Pickup,yes,"$2,043",1,No,1,1,Highly Urban/ Urban
748,3562,NO,0.000,0,46,0,0,$0,No,$0,z_No,M,z_High School,Student,23,Commercial,"$17,380",4,Van,yes,$0,0,No,3,1,z_Highly Rural/ Rural
749,3563,NO,0.000,0,56,0,15,"$122,772",No,"$362,667",Yes,z_F,PhD,Doctor,54,Private,"$13,800",6,Sports Car,no,$0,0,No,0,NA,Highly Urban/ Urban
750,3564,NO,0.000,0,32,2,11,"$111,655",Yes,$0,z_No,z_F,Masters,,41,Private,"$18,430",4,z_SUV,no,$0,0,No,1,25,Highly Urban/ Urban
751,3570,NO,0.000,0,42,0,12,"$34,810",No,$0,z_No,M,z_High School,z_Blue Collar,20,Commercial,"$9,180",1,Pickup,yes,$0,0,No,1,11,z_Highly Rural/ Rural
752,3573,NO,0.000,0,32,1,0,$0,No,$0,Yes,M,<High School,Student,48,Private,"$12,500",7,Minivan,no,"$3,983",1,No,3,1,Highly Urban/ Urban
753,3577,NO,0.000,0,45,2,13,"$46,458",No,"$240,926",Yes,z_F,z_High School,z_Blue Collar,41,Commercial,"$14,250",10,z_SUV,no,$0,0,Yes,0,1,Highly Urban/ Urban
754,3579,YES,"1,706.946",0,47,0,8,"$36,302",No,$0,z_No,z_F,z_High School,Clerical,50,Private,"$11,170",10,z_SUV,no,"$2,549",4,No,3,NA,Highly Urban/ Urban
755,3581,NO,0.000,0,53,0,15,,No,"$99,602",Yes,M,z_High School,Student,45,Commercial,"$1,500",1,Minivan,yes,$0,0,No,0,9,z_Highly Rural/ Rural
756,3587,NO,0.000,0,51,0,13,"$94,587",No,"$258,739",z_No,z_F,Bachelors,Home Maker,18,Private,"$10,370",7,z_SUV,no,$0,0,Yes,2,7,Highly Urban/ Urban
757,3602,NO,0.000,0,34,2,13,"$17,753",No,"$113,850",Yes,z_F,<High School,Clerical,37,Private,"$14,760",1,z_SUV,no,$0,0,No,2,1,Highly Urban/ Urban
758,3609,NO,0.000,0,50,0,13,"$42,870",No,"$186,519",Yes,M,z_High School,Manager,28,Commercial,"$11,190",6,Pickup,no,"$7,812",2,No,6,12,Highly Urban/ Urban
759,3612,NO,0.000,0,54,0,NA,"$18,917",No,"$118,361",Yes,M,Bachelors,Professional,6,Commercial,"$9,730",6,Pickup,yes,$0,0,No,0,11,Highly Urban/ Urban
760,3621,NO,0.000,0,44,2,14,"$20,676",No,"$148,332",Yes,z_F,z_High School,Professional,51,Private,"$3,570",1,z_SUV,no,$0,0,No,0,9,Highly Urban/ Urban
761,3642,NO,0.000,0,52,0,10,"$112,953",No,$0,z_No,M,Masters,,33,Commercial,"$23,640",11,Panel Truck,yes,$0,0,No,0,12,Highly Urban/ Urban
762,3647,YES,"3,553.123",1,41,3,11,"$50,840",Yes,"$204,326",z_No,z_F,z_High School,z_Blue Collar,44,Commercial,"$10,680",4,z_SUV,no,$0,0,No,1,1,Highly Urban/ Urban
763,3649,YES,"3,981.765",1,60,2,12,"$44,830",Yes,"$187,429",z_No,M,z_High School,Professional,35,Private,"$20,040",4,Minivan,yes,"$6,456",3,No,1,8,Highly Urban/ Urban
764,3654,NO,0.000,0,45,3,15,"$12,158",Yes,$0,z_No,z_F,<High School,Clerical,22,Private,"$22,410",3,Minivan,no,"$3,636",1,No,5,1,Highly Urban/ Urban
765,3660,NO,0.000,0,39,0,11,"$33,037",No,"$118,221",Yes,M,z_High School,Clerical,38,Private,"$9,950",6,Pickup,no,"$5,829",3,Yes,1,1,Highly Urban/ Urban
766,3665,YES,"2,743.491",0,47,0,14,"$19,483",No,"$81,685",Yes,M,z_High School,Clerical,54,Private,"$9,150",4,Pickup,no,"$20,115",1,Yes,6,3,Highly Urban/ Urban
767,3669,NO,0.000,0,43,0,9,"$121,075",No,$0,z_No,z_F,Masters,Lawyer,16,Private,"$5,800",1,z_SUV,no,"$2,069",3,No,2,17,Highly Urban/ Urban
768,3673,NO,0.000,0,55,0,14,"$131,277",No,$0,z_No,z_F,PhD,Manager,30,Commercial,"$40,580",10,Van,no,"$6,680",2,No,3,16,Highly Urban/ Urban
769,3675,NO,0.000,0,49,0,5,"$9,316",No,"$138,563",z_No,M,PhD,Manager,10,Commercial,"$23,570",6,Panel Truck,no,"$1,208",1,Yes,2,9,Highly Urban/ Urban
770,3678,NO,0.000,1,38,3,0,$0,No,$0,Yes,z_F,<High School,Student,32,Private,"$5,340",14,z_SUV,no,"$5,290",1,No,0,4,z_Highly Rural/ Rural
771,3680,YES,"2,342.198",0,35,0,13,"$24,696",No,$0,Yes,z_F,Bachelors,Student,31,Commercial,"$7,470",6,z_SUV,no,"$4,350",1,No,2,8,Highly Urban/ Urban
772,3686,YES,"2,767.844",0,49,0,0,$0,No,$0,Yes,M,<High School,Student,23,Commercial,"$11,610",10,Pickup,no,"$3,996",1,No,5,1,Highly Urban/ Urban
773,3693,NO,0.000,0,43,0,6,"$132,108",No,$0,z_No,M,PhD,,11,Commercial,"$19,010",11,Van,yes,"$11,909",1,No,4,17,Highly Urban/ Urban
774,3710,YES,"3,165.263",0,50,0,14,,No,"$97,670",z_No,M,Bachelors,z_Blue Collar,50,Commercial,"$10,210",1,Pickup,yes,$0,0,No,5,9,Highly Urban/ Urban
775,3713,NO,0.000,0,56,0,NA,"$18,261",No,"$98,659",Yes,z_F,<High School,z_Blue Collar,32,Private,"$7,100",1,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
776,3718,NO,0.000,0,27,3,12,"$78,418",Yes,"$224,245",z_No,z_F,z_High School,Professional,5,Private,"$21,860",1,z_SUV,no,"$4,740",3,No,0,8,Highly Urban/ Urban
777,3725,NO,0.000,2,43,3,12,"$52,906",No,$0,Yes,z_F,z_High School,Student,40,Private,"$11,090",1,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
